6.4016,71.316,-217.97,6.5816,79.787,-217.97,6.5613,93.61,-217.75,6.9018,98.123,-217.88,6.567,89.749,-217.81,13.862,90.127,-218.03,15.602,95.368,-208.86,17.605,100.82,-202.66,17.605,100.82,-202.66,13.827,101.93,-202.74,18.31,103.44,-199.8,18.31,103.44,-199.8,6.567,89.749,-217.81,-0.6231,88.442,-217.89,-2.2864,82.616,-209.07,-3.8507,77.332,-202.6,-3.8507,77.332,-202.6,0.031545,76.692,-202.73,-4.1733,74.762,-199.64,-4.1733,74.762,-199.64,10.431,71.231,-217.85,12.268,54.561,-218.6,15.445,39.41,-219.24,15.123,37.245,-214.08,14.946,36.849,-211.16,2.3727,71.402,-218.09,3.9593,55.012,-214.82,7.3713,40.223,-211.7,8.0052,39.81,-206.15,8.3049,40.362,-203.26
6.4142,71.316,-217.92,6.6208,79.787,-217.9,6.6189,93.609,-217.65,6.9362,98.124,-217.74,6.6195,89.748,-217.72,13.916,90.112,-217.93,15.673,95.359,-208.76,17.702,100.83,-202.58,17.702,100.83,-202.58,13.933,101.96,-202.67,18.429,103.45,-199.74,18.429,103.45,-199.74,6.6195,89.748,-217.72,-0.5706,88.442,-217.8,-2.25,82.598,-208.99,-3.8271,77.311,-202.53,-3.8271,77.311,-202.53,0.053315,76.661,-202.67,-4.1513,74.738,-199.57,-4.1513,74.738,-199.57,10.443,71.218,-217.8,12.315,54.551,-218.52,15.491,39.398,-219.12,15.159,37.237,-213.96,14.978,36.843,-211.04,2.3857,71.415,-218.04,4.0018,55.026,-214.78,7.4381,40.24,-211.68,8.0712,39.829,-206.12,8.3693,40.381,-203.24
6.4306,71.316,-217.91,6.6281,79.787,-217.9,6.6398,93.609,-217.66,6.9488,98.125,-217.74,6.6365,89.749,-217.73,13.934,90.097,-217.93,15.688,95.429,-208.81,17.765,101.08,-202.81,17.765,101.08,-202.81,14.021,102.29,-202.86,18.598,103.75,-200.04,18.598,103.75,-200.04,6.6365,89.749,-217.73,-0.55733,88.463,-217.82,-2.2483,82.611,-209.02,-3.8406,77.312,-202.57,-3.8406,77.312,-202.57,0.036312,76.642,-202.72,-4.1753,74.731,-199.62,-4.1753,74.731,-199.62,10.459,71.222,-217.79,12.344,54.552,-218.41,15.508,39.393,-218.92,15.172,37.237,-213.75,14.988,36.846,-210.83,2.402,71.41,-218.04,4.0081,55.013,-214.82,7.4623,40.224,-211.75,8.0934,39.812,-206.19,8.3906,40.365,-203.31
6.4337,71.316,-217.91,6.6197,79.787,-217.89,6.6451,93.609,-217.62,6.9483,98.125,-217.69,6.638,89.748,-217.7,13.936,90.086,-217.89,15.704,95.4,-208.77,17.797,101.03,-202.76,17.797,101.03,-202.76,14.055,102.26,-202.81,18.633,103.7,-199.99,18.633,103.7,-199.99,6.638,89.748,-217.7,-0.55723,88.471,-217.8,-2.265,82.61,-209,-3.8743,77.304,-202.56,-3.8743,77.304,-202.56,-0.0018695,76.612,-202.72,-4.2142,74.718,-199.61,-4.2142,74.718,-199.61,10.462,71.227,-217.79,12.33,54.557,-218.44,15.52,39.404,-218.98,15.183,37.243,-213.82,14.999,36.849,-210.9,2.405,71.405,-218.03,4.0052,54.997,-214.86,7.4818,40.204,-211.84,8.1109,39.792,-206.28,8.4074,40.345,-203.4
6.4326,71.316,-217.91,6.61,79.787,-217.92,6.6427,93.608,-217.64,6.9369,98.126,-217.69,6.6336,89.748,-217.72,13.933,90.068,-217.9,15.702,95.328,-208.75,17.796,100.92,-202.7,17.796,100.92,-202.7,14.056,102.14,-202.75,18.629,103.56,-199.91,18.629,103.56,-199.91,6.6336,89.748,-217.72,-0.56173,88.472,-217.83,-2.276,82.701,-208.97,-3.8897,77.481,-202.47,-3.8897,77.481,-202.47,-0.019903,76.772,-202.62,-4.241,74.934,-199.49,-4.241,74.934,-199.49,10.461,71.231,-217.79,12.334,54.563,-218.47,15.528,39.412,-219.04,15.194,37.251,-213.88,15.012,36.857,-210.96,2.4038,71.4,-218.04,3.9784,54.994,-214.84,7.4626,40.208,-211.79,8.0964,39.797,-206.24,8.3959,40.349,-203.35
6.4218,71.315,-217.88,6.6281,79.786,-217.86,6.6676,93.607,-217.58,6.9776,98.124,-217.65,6.6566,89.747,-217.66,13.956,90.058,-217.84,15.706,95.015,-208.52,17.777,100.35,-202.23,17.777,100.35,-202.23,14.045,101.6,-202.27,18.597,102.88,-199.33,18.597,102.88,-199.33,6.6566,89.747,-217.66,-0.53535,88.454,-217.78,-2.2266,83.141,-208.64,-3.8437,78.234,-201.9,-3.8437,78.234,-201.9,0.013995,77.464,-202.06,-4.1983,75.827,-198.8,-4.1983,75.827,-198.8,10.45,71.217,-217.75,12.37,54.552,-218.39,15.54,39.395,-218.92,15.208,37.237,-213.75,15.027,36.845,-210.83,2.3933,71.414,-218,4.0123,55.017,-214.78,7.4955,40.233,-211.72,8.1207,39.822,-206.16,8.4153,40.375,-203.28
6.4144,71.315,-217.88,6.6033,79.786,-217.89,6.6609,93.607,-217.61,6.9769,98.123,-217.68,6.6448,89.747,-217.68,13.943,90.077,-217.88,15.666,94.53,-208.29,17.689,99.419,-201.64,17.689,99.419,-201.64,13.975,100.72,-201.62,18.521,101.73,-198.57,18.521,101.73,-198.57,6.6448,89.747,-217.68,-0.54548,88.447,-217.83,-2.1922,83.788,-208.34,-3.7409,79.485,-201.18,-3.7409,79.485,-201.18,0.098369,78.619,-201.28,-4.1291,77.372,-197.88,-4.1291,77.372,-197.88,10.443,71.225,-217.76,12.366,54.56,-218.37,15.538,39.402,-218.88,15.202,37.242,-213.72,15.017,36.848,-210.8,2.3856,71.405,-218,3.9822,55.005,-214.79,7.4755,40.225,-211.72,8.1072,39.814,-206.16,8.4053,40.367,-203.28
6.3914,71.315,-217.88,6.5685,79.786,-217.91,6.6456,93.607,-217.63,6.9714,98.122,-217.7,6.6241,89.747,-217.71,13.922,90.089,-217.89,15.645,94.037,-208.09,17.669,98.548,-201.18,17.669,98.548,-201.18,13.968,99.886,-201.08,18.526,100.68,-197.98,18.526,100.68,-197.98,6.6241,89.747,-217.71,-0.56684,88.45,-217.85,-2.1979,84.324,-208.11,-3.6909,80.555,-200.64,-3.6909,80.555,-200.64,0.13113,79.611,-200.69,-4.1019,78.702,-197.19,-4.1019,78.702,-197.19,10.42,71.231,-217.76,12.327,54.566,-218.45,15.529,39.418,-219.02,15.203,37.257,-213.86,15.024,36.863,-210.94,2.3624,71.399,-218,3.9408,54.993,-214.81,7.4466,40.211,-211.76,8.0756,39.801,-206.21,8.372,40.355,-203.32
6.3669,71.314,-217.87,6.5483,79.785,-217.9,6.6536,93.606,-217.6,6.9716,98.122,-217.64,6.6242,89.746,-217.69,13.922,90.098,-217.86,15.69,93.703,-207.93,17.76,97.995,-200.9,17.76,97.995,-200.9,14.056,99.319,-200.73,18.632,100.02,-197.64,18.632,100.02,-197.64,6.6242,89.746,-217.69,-0.57097,88.473,-217.83,-2.2347,84.588,-207.99,-3.7376,81.055,-200.41,-3.7376,81.055,-200.41,0.079326,80.091,-200.44,-4.1556,79.309,-196.91,-4.1556,79.309,-196.91,10.396,71.229,-217.75,12.311,54.563,-218.38,15.515,39.413,-218.91,15.184,37.25,-213.75,15.002,36.855,-210.83,2.338,71.4,-217.99,3.9279,55.002,-214.76,7.434,40.226,-211.69,8.064,39.816,-206.13,8.3612,40.369,-203.25
6.3313,71.314,-217.81,6.5632,79.784,-217.8,6.7101,93.604,-217.48,7.0291,98.12,-217.52,6.6691,89.744,-217.57,13.967,90.089,-217.74,15.845,93.549,-207.78,17.951,97.655,-200.65,17.951,97.655,-200.65,14.22,98.898,-200.45,18.783,99.623,-197.34,18.783,99.623,-197.34,6.6691,89.744,-217.57,-0.52719,88.478,-217.73,-2.2629,84.556,-207.92,-3.8427,80.948,-200.39,-3.8427,80.948,-200.39,-0.030107,79.966,-200.39,-4.2968,79.167,-196.91,-4.2968,79.167,-196.91,10.36,71.204,-217.69,12.31,54.544,-218.36,15.512,39.395,-218.94,15.188,37.233,-213.77,15.01,36.839,-210.85,2.303,71.425,-217.93,3.9816,55.045,-214.66,7.4715,40.273,-211.55,8.0929,39.864,-205.99,8.3842,40.417,-203.1
