96.27,35.194,97.996,94.384,37.802,97.867,93.909,41.33,97.564,93.801,44.888,97.254,93.747,48.438,96.845,94.77,57.778,95.623,96.063,62.447,94.809,95.977,68.17,93.973,95.624,55.232,97.147,96.148,56.025,103.18,95.874,45.731,109.51,98.995,38.943,113.69,99.661,36.61,114.82,100.33,34.277,115.95,101.06,38.206,113.49,102.37,36.141,114.57,95.517,54.924,94.71,96.189,53.967,88.718,96.273,42.827,84.022,101.67,36.185,84.252,99.658,34.489,83.751,97.65,32.793,83.249,102.04,34.02,84.375,100.56,31.881,83.75,96.395,34.373,101.7,100.7,18.279,106.39,90.803,4.3494,109.8,94.631,-0.027315,111.06,97.294,-1.146,111.66,96.225,33.891,94.428,93.219,17.266,98.178,88.324,0.99408,102.04,93.472,-1.9345,101.47,96.273,-2.6983,100.94
96.2,35.233,97.996,94.314,37.841,97.87,93.843,41.371,97.578,93.742,44.93,97.279,93.698,48.48,96.876,94.745,57.819,95.67,96.051,62.488,94.871,95.983,68.214,94.056,95.593,55.268,97.188,96.132,56.047,103.22,95.838,45.667,109.41,98.989,38.836,113.49,99.662,36.482,114.58,100.33,34.128,115.66,101.05,38.094,113.25,102.36,36.007,114.29,95.483,54.966,94.751,96.167,54.03,88.757,96.308,42.884,84.075,101.82,36.343,84.367,99.849,34.601,83.88,97.876,32.859,83.394,102.23,34.188,84.521,100.8,32.012,83.919,96.322,34.405,101.7,100.87,18.336,106.25,90.839,4.4695,109.54,94.539,0.0073005,110.89,97.145,-1.2142,111.53,96.159,33.937,94.425,93.134,17.297,98.099,88.171,1.0283,101.89,93.311,-1.9226,101.35,96.101,-2.7444,100.86
96.128,35.269,98.004,94.241,37.876,97.881,93.775,41.407,97.594,93.681,44.967,97.302,93.646,48.518,96.907,94.714,57.858,95.722,96.033,62.524,94.931,95.986,68.251,94.122,95.556,55.302,97.235,96.088,56.064,103.27,95.782,45.611,109.34,98.983,38.74,113.31,99.67,36.366,114.34,100.36,33.992,115.37,101.04,38.006,113.03,102.37,35.9,114.01,95.446,55.005,94.797,96.138,54.087,88.801,96.332,42.931,84.145,101.96,36.493,84.506,100.03,34.705,84.035,98.092,32.916,83.564,102.42,34.349,84.692,101.03,32.136,84.114,96.247,34.435,101.71,101.02,18.396,106.12,90.864,4.6041,109.33,94.431,0.055733,110.74,96.981,-1.259,111.43,96.089,33.977,94.431,93.074,17.324,98.051,88.052,1.0575,101.77,93.177,-1.9242,101.27,95.968,-2.7485,100.78
96.052,35.303,98.003,94.166,37.911,97.885,93.702,41.443,97.608,93.613,45.004,97.328,93.588,48.557,96.948,94.684,57.899,95.809,96.017,62.565,95.044,95.984,68.297,94.266,95.517,55.333,97.31,96.046,56.069,103.35,95.73,45.527,109.26,98.958,38.602,113.12,99.653,36.207,114.09,100.35,33.811,115.06,101.01,37.869,112.79,102.34,35.741,113.71,95.408,55.048,94.87,96.114,54.159,88.872,96.351,43.007,84.206,102.08,36.666,84.667,100.19,34.838,84.183,98.292,33.011,83.699,102.57,34.532,84.887,101.23,32.289,84.311,96.168,34.46,101.71,101.16,18.44,105.95,90.878,4.7134,109.04,94.316,0.082264,110.51,96.807,-1.3242,111.23,96.017,34.021,94.427,92.988,17.349,97.948,87.912,1.0762,101.57,93.02,-1.9367,101.07,95.81,-2.7669,100.59
95.98,35.334,98.006,94.097,37.944,97.889,93.64,41.477,97.616,93.559,45.039,97.339,93.541,48.592,96.961,94.656,57.933,95.827,96.003,62.595,95.065,95.983,68.328,94.295,95.484,55.364,97.326,96.018,56.095,103.36,95.699,45.486,109.15,98.952,38.517,112.91,99.647,36.104,113.83,100.34,33.691,114.76,100.99,37.774,112.54,102.33,35.625,113.41,95.373,55.081,94.887,96.085,54.195,88.888,96.371,43.03,84.258,102.2,36.793,84.836,100.35,34.922,84.353,98.501,33.051,83.87,102.73,34.673,85.089,101.45,32.396,84.527,96.093,34.487,101.71,101.31,18.509,105.82,90.95,4.8255,108.83,94.249,0.1263,110.39,96.684,-1.3495,111.16,95.945,34.054,94.429,92.905,17.379,97.921,87.794,1.1106,101.51,92.88,-1.9388,101.02,95.668,-2.7764,100.54
95.903,35.365,98.006,94.023,37.977,97.892,93.572,41.512,97.625,93.497,45.074,97.355,93.488,48.628,96.985,94.629,57.968,95.873,95.99,62.629,95.123,95.984,68.363,94.366,95.449,55.394,97.367,95.972,56.105,103.41,95.656,45.418,109.05,98.932,38.401,112.7,99.626,35.969,113.57,100.32,33.538,114.45,100.96,37.652,112.29,102.3,35.482,113.1,95.34,55.117,94.927,96.055,54.247,88.926,96.392,43.074,84.321,102.32,36.938,85.018,100.51,35.023,84.535,98.708,33.108,84.052,102.89,34.832,85.29,101.66,32.523,84.734,96.013,34.513,101.71,101.46,18.569,105.66,91.002,4.9371,108.58,94.178,0.17873,110.22,96.538,-1.3874,111.04,95.87,34.091,94.427,92.815,17.406,97.859,87.661,1.1381,101.39,92.729,-1.9424,100.9,95.518,-2.7713,100.42
95.831,35.396,98.004,93.957,38.013,97.889,93.515,41.549,97.625,93.448,45.111,97.354,93.448,48.665,96.983,94.611,58.002,95.871,95.986,62.66,95.126,95.987,68.395,94.377,95.424,55.426,97.366,95.93,56.124,103.41,95.599,45.378,108.94,98.9,38.322,112.49,99.604,35.875,113.31,100.31,33.428,114.14,100.92,37.579,112.03,102.27,35.394,112.79,95.317,55.149,94.926,96.049,54.285,88.927,96.43,43.091,84.372,102.44,37.055,85.224,100.67,35.103,84.727,98.912,33.152,84.231,103.04,34.962,85.528,101.86,32.626,84.973,95.933,34.541,101.7,101.57,18.637,105.56,91.023,5.0584,108.41,94.116,0.27205,110.12,96.397,-1.3824,111,95.798,34.124,94.424,92.735,17.436,97.833,87.536,1.1749,101.33,92.583,-1.9429,100.86,95.367,-2.7934,100.38
95.736,35.422,98.002,93.863,38.039,97.892,93.422,41.575,97.632,93.357,45.138,97.367,93.363,48.693,97,94.543,58.029,95.902,95.93,62.685,95.168,95.95,68.422,94.432,95.353,55.45,97.392,95.881,56.132,103.44,95.552,45.317,108.83,98.881,38.22,112.27,99.584,35.756,113.04,100.29,33.291,113.81,100.89,37.473,111.77,102.24,35.268,112.46,95.242,55.176,94.951,95.969,54.324,88.95,96.378,43.117,84.433,102.46,37.18,85.418,100.74,35.195,84.907,99.021,33.211,84.396,103.1,35.099,85.746,101.97,32.74,85.188,95.842,34.562,101.7,101.65,18.684,105.4,91.061,5.1302,108.2,94.101,0.32156,109.95,96.316,-1.4114,110.84,95.701,34.155,94.421,92.601,17.465,97.79,87.369,1.207,101.25,92.392,-1.9471,100.77,95.178,-2.7831,100.28
95.656,35.45,98.001,93.786,38.07,97.893,93.353,41.607,97.638,93.296,45.171,97.379,93.311,48.726,97.02,94.514,58.062,95.945,95.917,62.715,95.223,95.953,68.454,94.5,95.315,55.477,97.43,95.828,56.142,103.48,95.517,45.255,108.73,98.839,38.103,112.05,99.538,35.625,112.79,100.24,33.148,113.52,100.83,37.347,111.51,102.18,35.125,112.16,95.207,55.21,94.989,95.941,54.379,88.985,96.38,43.159,84.5,102.54,37.322,85.603,100.87,35.298,85.096,99.191,33.274,84.589,103.22,35.259,85.958,102.14,32.871,85.413,95.758,34.585,101.7,101.76,18.744,105.24,91.127,5.2129,107.98,94.131,0.3825,109.73,96.314,-1.3873,110.63,95.622,34.188,94.417,92.512,17.489,97.735,87.233,1.235,101.14,92.234,-1.9539,100.66,95.019,-2.7909,100.17
95.573,35.475,98,93.707,38.099,97.895,93.281,41.637,97.643,93.231,45.201,97.386,93.251,48.756,97.029,94.47,58.091,95.958,95.889,62.741,95.25,95.941,68.482,94.539,95.268,55.504,97.441,95.812,56.158,103.49,95.48,45.212,108.61,98.82,38.018,111.83,99.494,35.526,112.53,100.17,33.033,113.24,100.79,37.234,111.24,102.11,34.986,111.84,95.158,55.238,95,95.891,54.425,88.993,96.35,43.183,84.568,102.57,37.439,85.834,100.94,35.385,85.302,99.307,33.33,84.77,103.27,35.389,86.218,102.24,32.981,85.665,95.675,34.608,101.7,101.86,18.808,105.1,91.229,5.2707,107.81,94.234,0.4341,109.54,96.423,-1.3299,110.43,95.534,34.217,94.415,92.407,17.517,97.711,87.092,1.2707,101.1,92.07,-1.954,100.61,94.854,-2.7878,100.11
