6.3119,71.314,-217.8,6.5644,79.78,-218.04,6.9765,93.593,-218.42,7.4012,98.084,-218.81,6.8614,89.735,-218.31,14.167,89.517,-218.32,15.577,78.97,-217.14,16.696,70.6,-216.2,16.696,70.6,-216.2,15.221,70.33,-212.56,17.203,66.696,-216.29,17.203,66.696,-216.29,6.8614,89.735,-218.31,-0.44376,89.953,-218.31,-2.286,79.755,-215.62,-3.748,71.662,-213.49,-3.748,71.662,-213.49,-2.4076,71.91,-209.79,-4.2984,67.79,-213.03,-4.2984,67.79,-213.03,10.342,71.194,-217.8,9.8414,54.42,-217.34,9.3793,38.965,-218.34,9.3295,37.167,-213.03,9.3341,37.25,-210.08,2.2821,71.434,-217.8,1.7818,54.661,-217.33,1.3207,39.251,-218.88,1.2652,37.266,-213.64,1.2696,37.341,-210.69
6.2826,71.314,-217.81,6.5328,79.78,-218.05,6.941,93.593,-218.44,7.3823,98.081,-218.83,6.827,89.735,-218.33,14.132,89.519,-218.34,15.665,78.985,-217.19,16.882,70.626,-216.28,16.882,70.626,-216.28,15.407,70.335,-212.64,17.42,66.727,-216.37,17.42,66.727,-216.37,6.827,89.735,-218.33,-0.47817,89.951,-218.32,-2.3473,79.75,-215.67,-3.8308,71.654,-213.56,-3.8308,71.654,-213.56,-2.5425,71.899,-209.84,-4.3674,67.779,-213.11,-4.3674,67.779,-213.11,10.312,71.195,-217.82,9.8167,54.421,-217.34,9.3584,38.965,-218.32,9.311,37.175,-213.01,9.3165,37.258,-210.06,2.2528,71.433,-217.81,1.757,54.66,-217.34,1.2995,39.249,-218.88,1.2464,37.267,-213.63,1.2515,37.337,-210.68
6.2443,71.314,-217.8,6.4874,79.779,-218.05,6.8841,93.592,-218.46,7.33,98.078,-218.87,6.7733,89.734,-218.35,14.079,89.525,-218.32,15.701,79.004,-217.18,16.988,70.655,-216.28,16.988,70.655,-216.28,15.709,70.418,-212.56,17.401,66.741,-216.38,17.401,66.741,-216.38,6.7733,89.734,-218.35,-0.53204,89.943,-218.37,-2.3959,79.753,-215.67,-3.8752,71.665,-213.52,-3.8752,71.665,-213.52,-2.9102,72.061,-209.73,-4.3057,67.786,-213.01,-4.3057,67.786,-213.01,10.274,71.198,-217.79,9.7925,54.425,-217.29,9.3534,38.967,-218.25,9.2844,37.183,-212.94,9.2773,37.286,-209.99,2.2144,71.429,-217.81,1.7327,54.656,-217.31,1.2968,39.244,-218.85,1.2224,37.264,-213.61,1.2145,37.335,-210.66
6.2177,71.314,-217.8,6.4627,79.779,-218.06,6.8625,93.591,-218.49,7.3291,98.072,-218.93,6.7509,89.733,-218.37,14.056,89.521,-218.39,15.711,79.012,-217.19,17.025,70.671,-216.24,17.025,70.671,-216.24,16.279,70.658,-212.38,17.227,66.739,-216.22,17.227,66.739,-216.22,6.7509,89.733,-218.37,-0.55443,89.945,-218.35,-2.3623,79.763,-215.58,-3.7972,71.682,-213.38,-3.7972,71.682,-213.38,-3.4759,72.198,-209.49,-4.1105,67.795,-212.84,-4.1105,67.795,-212.84,10.248,71.197,-217.81,9.7621,54.424,-217.29,9.3112,38.962,-218.18,9.2732,37.202,-212.86,9.2836,37.309,-209.91,2.1878,71.43,-217.79,1.7023,54.658,-217.27,1.2513,39.243,-218.76,1.2071,37.276,-213.51,1.2167,37.355,-210.56
6.1751,71.313,-217.9,6.4142,79.781,-218.09,6.8042,93.596,-218.4,7.2774,98.079,-218.82,6.6953,89.738,-218.32,14.001,89.532,-218.28,15.796,79.025,-217.29,17.221,70.686,-216.49,17.221,70.686,-216.49,17.362,70.612,-212.56,17.43,66.756,-216.58,17.43,66.756,-216.58,6.6953,89.738,-218.32,-0.61017,89.944,-218.35,-2.574,79.763,-215.68,-4.1325,71.683,-213.56,-4.1325,71.683,-213.56,-4.5765,72.157,-209.68,-4.648,67.802,-213.15,-4.648,67.802,-213.15,10.205,71.2,-217.89,9.7314,54.423,-217.51,9.3017,38.979,-218.68,9.2274,37.126,-213.39,9.2164,37.174,-210.43,2.1451,71.427,-217.92,1.6715,54.65,-217.55,1.2459,39.263,-219.31,1.1661,37.205,-214.1,1.1544,37.227,-211.14
6.1345,71.313,-217.93,6.3685,79.781,-218.11,6.7504,93.598,-218.39,7.2248,98.083,-218.79,6.6437,89.739,-218.31,13.949,89.537,-218.3,16.202,79.105,-217.46,17.99,70.825,-216.79,17.99,70.825,-216.79,18.88,70.672,-212.96,18.308,66.908,-217.02,18.308,66.908,-217.02,6.6437,89.739,-218.31,-0.66187,89.941,-218.32,-3.0768,79.858,-215.65,-4.9935,71.856,-213.53,-4.9935,71.856,-213.53,-5.9067,72.223,-209.72,-5.6316,67.977,-213.31,-5.6316,67.977,-213.31,10.165,71.202,-217.93,9.7009,54.425,-217.58,9.2759,38.984,-218.79,9.2182,37.115,-213.5,9.2162,37.166,-210.55,2.1044,71.425,-217.94,1.6407,54.647,-217.59,1.2179,39.261,-219.37,1.155,37.199,-214.15,1.1521,37.217,-211.2
6.0939,71.313,-217.94,6.3199,79.781,-218.13,6.6886,93.597,-218.45,7.1687,98.082,-218.84,6.5856,89.738,-218.36,13.891,89.543,-218.38,16.929,79.313,-217.52,19.34,71.194,-216.84,19.34,71.194,-216.84,20.476,71.162,-213.07,19.855,67.295,-217.03,19.855,67.295,-217.03,6.5856,89.738,-218.36,-0.72016,89.934,-218.35,-3.7886,80.041,-215.64,-6.2238,72.19,-213.49,-6.2238,72.19,-213.49,-7.3698,72.539,-209.74,-6.7999,68.3,-213.3,-6.7999,68.3,-213.3,10.124,71.206,-217.94,9.6763,54.429,-217.56,9.2609,38.981,-218.69,9.223,37.139,-213.39,9.231,37.201,-210.44,2.0637,71.421,-217.93,1.616,54.644,-217.54,1.2008,39.254,-219.28,1.1572,37.203,-214.06,1.164,37.22,-211.11
6.0447,71.314,-217.95,6.272,79.781,-218.15,6.6428,93.597,-218.48,7.1301,98.08,-218.89,6.5392,89.738,-218.39,13.845,89.542,-218.41,17.831,79.648,-217.49,20.995,71.796,-216.76,20.995,71.796,-216.76,22.196,71.967,-213.01,21.913,67.97,-216.88,21.913,67.97,-216.88,6.5392,89.738,-218.39,-0.76648,89.935,-218.37,-4.5985,80.3,-215.7,-7.6397,72.654,-213.58,-7.6397,72.654,-213.58,-9.1198,73.121,-209.97,-8.4115,68.798,-213.4,-8.4115,68.798,-213.4,10.075,71.205,-217.96,9.6245,54.429,-217.56,9.2054,38.981,-218.69,9.1716,37.14,-213.39,9.1823,37.21,-210.44,2.0146,71.422,-217.94,1.5643,54.646,-217.53,1.1449,39.252,-219.25,1.1055,37.211,-214.03,1.1149,37.235,-211.07
6.0061,71.322,-217.96,6.2397,79.789,-218.16,6.6208,93.605,-218.48,7.1066,98.087,-218.9,6.5143,89.746,-218.39,13.82,89.544,-218.43,18.727,80.072,-217.53,22.622,72.554,-216.81,22.622,72.554,-216.81,24.17,73.079,-213.23,24.038,68.881,-216.88,24.038,68.881,-216.88,6.5143,89.746,-218.39,-0.79118,89.949,-218.36,-5.4903,80.673,-215.81,-9.2196,73.312,-213.79,-9.2196,73.312,-213.79,-10.915,73.991,-210.3,-10.299,69.532,-213.57,-10.299,69.532,-213.57,10.036,71.21,-217.98,9.5733,54.434,-217.59,9.1404,38.989,-218.76,9.1131,37.136,-213.46,9.1283,37.198,-210.51,1.9761,71.433,-217.95,1.5133,54.657,-217.56,1.0793,39.263,-219.26,1.0466,37.225,-214.04,1.0607,37.248,-211.08
5.9623,71.326,-217.99,6.1967,79.794,-218.17,6.5791,93.61,-218.47,7.0573,98.092,-218.9,6.4723,89.752,-218.39,13.778,89.548,-218.43,19.682,80.663,-217.53,24.367,73.611,-216.81,24.367,73.611,-216.81,26.071,74.505,-213.38,26.174,70.113,-216.8,26.174,70.113,-216.8,6.4723,89.752,-218.39,-0.83312,89.955,-218.35,-6.4595,81.194,-215.85,-10.925,74.242,-213.87,-10.925,74.242,-213.87,-12.733,75.229,-210.52,-12.332,70.579,-213.55,-12.332,70.579,-213.55,9.9923,71.214,-218.01,9.5279,54.437,-217.65,9.0917,38.997,-218.87,9.0695,37.125,-213.58,9.0877,37.18,-210.63,1.9323,71.438,-217.97,1.4679,54.661,-217.61,1.0302,39.273,-219.36,1.0024,37.217,-214.15,1.0197,37.24,-211.19
5.9296,71.331,-217.98,6.1797,79.798,-218.16,6.5877,93.614,-218.45,7.0715,98.095,-218.88,6.4737,89.755,-218.37,13.779,89.539,-218.42,20.666,81.394,-217.49,26.133,74.93,-216.76,26.133,74.93,-216.76,27.887,76.071,-213.43,28.245,71.608,-216.73,28.245,71.608,-216.73,6.4737,89.755,-218.37,-0.83133,89.972,-218.33,-7.4396,81.899,-215.93,-12.684,75.491,-214.02,-12.684,75.491,-214.02,-14.588,76.762,-210.82,-14.423,71.978,-213.66,-14.423,71.978,-213.66,9.9594,71.211,-218,9.4639,54.435,-217.64,8.9988,38.994,-218.83,8.975,37.13,-213.54,8.9942,37.189,-210.59,1.8998,71.451,-217.95,1.4044,54.674,-217.59,0.93751,39.289,-219.37,0.90733,37.227,-214.15,0.92506,37.234,-211.2
5.8997,71.338,-217.99,6.1554,79.805,-218.17,6.5726,93.62,-218.47,7.0497,98.101,-218.9,6.4561,89.761,-218.38,13.761,89.54,-218.42,21.593,82.297,-217.51,27.808,76.548,-216.79,27.808,76.548,-216.79,29.511,77.93,-213.52,30.313,73.51,-216.81,30.313,73.51,-216.81,6.4561,89.761,-218.38,-0.84888,89.983,-218.35,-8.4172,82.77,-216.04,-14.424,77.046,-214.21,-14.424,77.046,-214.21,-16.313,78.65,-211.15,-16.541,73.753,-213.79,-16.541,73.753,-213.79,9.9294,71.215,-218,9.4228,54.44,-217.64,8.9494,38.995,-218.79,8.9183,37.147,-213.49,8.9344,37.223,-210.54,1.87,71.46,-217.97,1.3634,54.684,-217.6,0.88879,39.307,-219.45,0.84998,37.221,-214.25,0.86335,37.205,-211.3
5.8807,71.35,-217.99,6.1313,79.817,-218.17,6.5402,93.632,-218.46,6.9958,98.115,-218.9,6.426,89.774,-218.38,13.731,89.557,-218.39,22.397,83.339,-217.46,29.274,78.405,-216.73,29.274,78.405,-216.73,30.836,80.055,-213.51,32.152,75.718,-216.74,32.152,75.718,-216.74,6.426,89.774,-218.38,-0.87921,89.99,-218.36,-9.3159,83.767,-216.19,-16.012,78.827,-214.47,-16.012,78.827,-214.47,-17.742,80.723,-211.49,-18.529,75.833,-214.03,-18.529,75.833,-214.03,9.9105,71.23,-218,9.414,54.454,-217.64,8.954,39.014,-218.86,8.9091,37.143,-213.57,8.9167,37.199,-210.62,1.8509,71.469,-217.98,1.3544,54.693,-217.63,0.89497,39.317,-219.49,0.84347,37.227,-214.28,0.84888,37.21,-211.33
5.8673,71.361,-217.99,6.1146,79.828,-218.17,6.518,93.644,-218.46,6.9646,98.126,-218.92,6.4053,89.785,-218.38,13.711,89.572,-218.37,23.045,84.402,-217.5,30.453,80.299,-216.81,30.453,80.299,-216.81,31.868,82.12,-213.62,33.632,77.977,-216.89,33.632,77.977,-216.89,6.4053,89.785,-218.38,-0.89999,89.999,-218.38,-10.032,84.771,-216.4,-17.279,80.623,-214.83,-17.279,80.623,-214.83,-18.82,82.724,-211.88,-20.126,77.937,-214.41,-20.126,77.937,-214.41,9.8972,71.243,-217.99,9.4073,54.467,-217.63,8.9571,39.028,-218.87,8.9002,37.152,-213.58,8.9007,37.207,-210.63,1.8374,71.478,-217.99,1.3475,54.702,-217.64,0.89946,39.327,-219.5,0.83632,37.235,-214.3,0.83461,37.216,-211.35
5.846,71.37,-217.99,6.0948,79.838,-218.16,6.5006,93.653,-218.45,6.9402,98.132,-218.94,6.3873,89.795,-218.37,13.693,89.58,-218.35,23.497,85.359,-217.54,31.279,82.01,-216.89,31.279,82.01,-216.89,32.525,83.968,-213.71,34.69,80.049,-217.01,34.69,80.049,-217.01,6.3873,89.795,-218.37,-0.91796,90.009,-218.38,-10.557,85.719,-216.56,-18.207,82.314,-215.12,-18.207,82.314,-215.12,-19.573,84.583,-212.21,-21.297,79.911,-214.7,-21.297,79.911,-214.7,9.8759,71.252,-217.98,9.383,54.475,-217.64,8.9324,39.037,-218.87,8.8673,37.159,-213.59,8.8634,37.214,-210.64,1.8161,71.488,-218,1.3233,54.712,-217.65,0.87582,39.339,-219.54,0.80444,37.24,-214.34,0.79841,37.224,-211.39
5.8337,71.384,-218,6.0777,79.851,-218.18,6.4758,93.667,-218.46,6.9183,98.142,-218.99,6.3646,89.809,-218.38,13.67,89.599,-218.36,23.777,86.16,-217.56,31.799,83.432,-216.93,31.799,83.432,-216.93,32.89,85.521,-213.78,35.366,81.769,-217.06,35.366,81.769,-217.06,6.3646,89.809,-218.38,-0.94076,90.019,-218.41,-10.895,86.462,-216.71,-18.795,83.64,-215.36,-18.795,83.64,-215.36,-20.135,85.958,-212.47,-22.016,81.398,-215.05,-22.016,81.398,-215.05,9.8636,71.268,-217.99,9.3802,54.491,-217.65,8.94,39.054,-218.9,8.8703,37.171,-213.61,8.8631,37.223,-210.66,1.8038,71.5,-218.02,1.3204,54.723,-217.67,0.88384,39.348,-219.54,0.80828,37.255,-214.34,0.79926,37.245,-211.38
5.8174,71.386,-218.02,6.063,79.854,-218.18,6.4637,93.67,-218.44,6.9018,98.142,-218.99,6.3518,89.811,-218.37,13.657,89.599,-218.36,23.932,86.679,-217.63,32.086,84.362,-217.06,32.086,84.362,-217.06,33.111,86.523,-213.93,35.738,82.905,-217.25,35.738,82.905,-217.25,6.3518,89.811,-218.37,-0.9535,90.023,-218.37,-11.119,87.071,-216.77,-19.187,84.729,-215.5,-19.187,84.729,-215.5,-20.369,87.074,-212.57,-22.548,82.696,-215.23,-22.548,82.696,-215.23,9.8473,71.269,-218.01,9.3607,54.491,-217.69,8.9139,39.044,-218.8,8.8559,37.209,-213.5,8.8554,37.287,-210.55,1.7875,71.502,-218.02,1.3009,54.725,-217.7,0.85697,39.352,-219.58,0.79139,37.254,-214.38,0.7885,37.248,-211.43
5.8131,71.385,-218.05,6.0453,79.854,-218.2,6.4242,93.671,-218.43,6.8452,98.142,-219,6.3184,89.812,-218.36,13.624,89.612,-218.36,24.003,87.084,-217.65,32.241,85.078,-217.09,32.241,85.078,-217.09,33.209,87.352,-214.03,35.957,83.798,-217.32,35.957,83.798,-217.32,6.3184,89.812,-218.36,-0.98727,90.012,-218.37,-11.278,87.479,-216.85,-19.445,85.468,-215.64,-19.445,85.468,-215.64,-20.521,87.781,-212.64,-22.897,83.588,-215.43,-22.897,83.588,-215.43,9.8432,71.274,-218.05,9.3831,54.496,-217.77,8.9599,39.047,-218.88,8.908,37.214,-213.58,8.9093,37.293,-210.63,1.783,71.495,-218.06,1.3229,54.717,-217.77,0.90151,39.326,-219.51,0.84373,37.277,-214.29,0.84376,37.311,-211.34
5.7905,71.382,-218.1,6.0231,79.851,-218.22,6.4025,93.669,-218.42,6.817,98.137,-219.02,6.2966,89.81,-218.36,13.602,89.609,-218.37,24.038,87.336,-217.63,32.321,85.532,-217.04,32.321,85.532,-217.04,33.23,87.903,-214.04,36.073,84.359,-217.25,36.073,84.359,-217.25,6.2966,89.81,-218.36,-1.0091,90.011,-218.36,-11.369,87.779,-216.84,-19.592,86.008,-215.63,-19.592,86.008,-215.63,-20.598,88.307,-212.6,-23.107,84.244,-215.46,-23.107,84.244,-215.46,9.8206,71.271,-218.1,9.3598,54.492,-217.86,8.9345,39.043,-218.96,8.8884,37.21,-213.66,8.8931,37.294,-210.71,1.7604,71.493,-218.09,1.2996,54.714,-217.85,0.87532,39.319,-219.56,0.82354,37.281,-214.33,0.82707,37.323,-211.38
5.7589,71.38,-218.14,5.9914,79.849,-218.26,6.3707,93.666,-218.45,6.7788,98.13,-219.09,6.2648,89.807,-218.4,13.57,89.607,-218.4,24.025,87.441,-217.6,32.322,85.722,-216.97,32.322,85.722,-216.97,33.198,88.179,-214.02,36.087,84.587,-217.14,36.087,84.587,-217.14,6.2648,89.807,-218.4,-1.0409,90.008,-218.4,-11.434,87.943,-216.87,-19.682,86.304,-215.66,-19.682,86.304,-215.66,-20.665,88.696,-212.69,-23.22,84.588,-215.44,-23.22,84.588,-215.44,9.789,71.269,-218.14,9.3284,54.49,-217.91,8.904,39.041,-219.02,8.8546,37.206,-213.72,8.8575,37.292,-210.77,1.7288,71.49,-218.14,1.2682,54.711,-217.91,0.84525,39.317,-219.61,0.79026,37.279,-214.39,0.79206,37.324,-211.44
5.7326,71.387,-218.19,5.9669,79.856,-218.32,6.3492,93.674,-218.52,6.7657,98.13,-219.2,6.2424,89.815,-218.46,13.548,89.613,-218.46,23.993,87.425,-217.61,32.283,85.688,-216.93,32.283,85.688,-216.93,33.154,88.187,-214.02,36.043,84.527,-217.06,36.043,84.527,-217.06,6.2424,89.815,-218.46,-1.0632,90.017,-218.46,-11.471,88.039,-216.91,-19.731,86.469,-215.69,-19.731,86.469,-215.69,-20.687,88.961,-212.8,-23.276,84.778,-215.41,-23.276,84.778,-215.41,9.7627,71.276,-218.2,9.2985,54.497,-217.95,8.8705,39.049,-219.08,8.822,37.208,-213.79,8.8255,37.287,-210.83,1.7025,71.499,-218.19,1.2384,54.72,-217.95,0.81161,39.326,-219.66,0.75755,37.286,-214.44,0.75992,37.322,-211.49
5.6952,71.398,-218.23,5.9293,79.867,-218.37,6.3112,93.684,-218.59,6.7254,98.134,-219.31,6.2046,89.825,-218.53,13.51,89.623,-218.52,23.937,87.372,-217.61,32.212,85.585,-216.88,32.212,85.585,-216.88,33.073,88.117,-213.99,35.961,84.385,-216.95,35.961,84.385,-216.95,6.2046,89.825,-218.53,-1.101,90.027,-218.53,-11.524,88.142,-216.97,-19.796,86.647,-215.73,-19.796,86.647,-215.73,-20.708,89.183,-212.86,-23.351,84.99,-215.4,-23.351,84.99,-215.4,9.7253,71.287,-218.23,9.2614,54.508,-217.96,8.835,39.06,-219.09,8.7819,37.22,-213.8,8.7832,37.31,-210.84,1.6651,71.509,-218.23,1.2013,54.73,-217.97,0.77666,39.338,-219.69,0.71801,37.294,-214.47,0.71797,37.337,-211.52
5.665,71.402,-218.28,5.9005,79.871,-218.41,6.2848,93.689,-218.62,6.701,98.137,-219.35,6.1775,89.83,-218.56,13.483,89.626,-218.55,23.895,87.315,-217.62,32.158,85.481,-216.87,32.158,85.481,-216.87,33.034,88.027,-214,35.894,84.24,-216.91,35.894,84.24,-216.91,6.1775,89.83,-218.56,-1.1281,90.033,-218.57,-11.558,88.216,-216.97,-19.836,86.775,-215.71,-19.836,86.775,-215.71,-20.702,89.332,-212.84,-23.411,85.166,-215.35,-23.411,85.166,-215.35,9.695,71.29,-218.28,9.2284,54.511,-218.03,8.7998,39.065,-219.17,8.7446,37.219,-213.88,8.7445,37.296,-210.92,1.635,71.514,-218.29,1.1683,54.735,-218.03,0.74178,39.346,-219.79,0.68083,37.293,-214.57,0.67965,37.329,-211.62
