-80.549,196.63,-114.79,-63.419,196.02,-114.25,-63.824,104.47,-102.12,-66.606,16.92,-121.66,-66.606,9.1202,-121.66,-97.679,197.25,-115.33,-110.55,106.27,-106.06,-120.29,18.069,-119.51,-119.69,10.293,-119.35,-79.779,219.43,-113.38,-77.919,252.09,-110.36,-71.043,271.08,-98.68,-43.62,261.5,-99.103,-36.007,201.64,-96.49,-38.352,156.78,-76.681,-38.932,139.26,-70.998,-81.599,272.03,-98.825,-107.89,257.94,-93.494,-124.91,205.23,-93.174,-116.53,169.25,-60.825,-114.17,154.76,-50.68,-76.154,272.06,-107.56,-74.178,297.86,-105.61,-74.461,307.89,-108.18
-80.572,196.59,-115.08,-63.444,195.93,-114.5,-63.687,104.48,-101.66,-66.573,16.962,-121.36,-66.573,9.1621,-121.36,-97.699,197.26,-115.66,-110.64,106.35,-105.84,-120.45,18.163,-119.34,-119.83,10.39,-119.18,-79.74,219.38,-113.58,-77.775,252,-110.22,-70.887,270.89,-98.394,-43.48,261.27,-98.811,-35.833,201.4,-96.451,-38.423,156.71,-76.286,-39.072,139.22,-70.516,-81.441,271.87,-98.554,-107.77,257.78,-93.411,-125.19,205.19,-93.296,-116.6,169.87,-60.287,-114.07,155.44,-50.098,-75.977,271.95,-107.28,-73.954,297.71,-104.9,-74.28,307.72,-107.5
-80.601,196.54,-115.38,-63.477,195.83,-114.76,-63.536,104.48,-101.18,-66.535,17.01,-121.05,-66.535,9.2098,-121.05,-97.725,197.26,-115.99,-110.77,106.43,-105.64,-120.64,18.259,-119.2,-119.98,10.489,-119.04,-79.702,219.32,-113.79,-77.629,251.9,-110.11,-70.732,270.68,-98.099,-43.341,261.01,-98.547,-35.623,201.14,-96.439,-38.509,156.65,-75.883,-39.263,139.2,-69.998,-81.284,271.67,-98.276,-107.67,257.61,-93.352,-125.51,205.16,-93.471,-116.72,170.55,-59.77,-113.97,156.27,-49.428,-75.799,271.82,-106.99,-73.715,297.54,-104.21,-74.091,307.54,-106.84
-80.64,196.49,-115.68,-63.52,195.71,-115.02,-63.369,104.48,-100.66,-66.49,17.064,-120.74,-66.49,9.2636,-120.74,-97.759,197.27,-116.34,-110.93,106.51,-105.47,-120.84,18.358,-119.09,-120.16,10.589,-118.92,-79.666,219.26,-114.02,-77.482,251.79,-110.01,-70.581,270.44,-97.798,-43.205,260.73,-98.32,-35.381,200.87,-96.459,-38.608,156.6,-75.468,-39.564,139.21,-69.452,-81.13,271.45,-97.992,-107.59,257.45,-93.321,-125.93,205.17,-93.696,-116.96,171.33,-59.273,-113.96,157.23,-48.739,-75.623,271.68,-106.69,-73.467,297.35,-103.52,-73.9,307.34,-106.18
-80.686,196.43,-115.98,-63.572,195.58,-115.27,-63.188,104.49,-100.12,-66.437,17.124,-120.42,-66.437,9.3244,-120.42,-97.801,197.28,-116.69,-111.18,106.65,-105.01,-121.1,18.552,-118.99,-120.38,10.787,-118.83,-79.632,219.19,-114.26,-77.335,251.67,-109.93,-70.432,270.18,-97.506,-43.07,260.44,-98.098,-35.123,200.58,-96.483,-38.726,156.57,-75.02,-39.967,139.25,-68.846,-80.978,271.22,-97.717,-107.52,257.28,-93.303,-126.38,205.2,-93.952,-117.22,172.18,-58.784,-113.95,158.31,-48.034,-75.447,271.52,-106.4,-73.208,297.13,-102.8,-73.706,307.11,-105.48
-80.739,196.36,-116.29,-63.631,195.44,-115.53,-62.995,104.49,-99.534,-66.38,17.195,-120.1,-66.38,9.3946,-120.1,-97.848,197.28,-117.04,-111.5,106.82,-104.39,-121.42,18.816,-118.93,-120.64,11.056,-118.79,-79.598,219.11,-114.5,-77.186,251.54,-109.86,-70.28,269.91,-97.233,-42.931,260.13,-97.839,-34.864,200.29,-96.477,-38.874,156.56,-74.517,-40.422,139.33,-68.155,-80.823,270.98,-97.465,-107.45,257.13,-93.275,-126.87,205.26,-94.201,-117.52,173.13,-58.27,-113.94,159.55,-47.244,-75.266,271.35,-106.13,-72.974,296.87,-101.99,-73.532,306.85,-104.69
-80.796,196.28,-116.6,-63.694,195.29,-115.78,-62.796,104.49,-98.917,-66.32,17.275,-119.78,-66.32,9.4747,-119.78,-97.898,197.27,-117.41,-111.86,107.01,-103.74,-121.78,19.112,-118.9,-120.93,11.36,-118.78,-79.563,219.02,-114.76,-77.035,251.4,-109.79,-70.125,269.63,-96.981,-42.787,259.82,-97.534,-34.613,199.99,-96.449,-39.063,156.57,-73.964,-40.939,139.46,-67.385,-80.665,270.73,-97.238,-107.38,256.99,-93.251,-127.39,205.35,-94.456,-117.84,174.16,-57.752,-113.96,160.93,-46.414,-75.079,271.17,-105.88,-72.774,296.57,-101.11,-73.387,306.54,-103.81
-80.852,196.19,-116.92,-63.758,195.12,-116.04,-62.596,104.5,-98.258,-66.261,17.367,-119.45,-66.261,9.5666,-119.45,-97.947,197.26,-117.79,-112.27,107.22,-103.05,-122.2,19.444,-118.89,-121.25,11.703,-118.77,-79.525,218.92,-115.02,-76.898,251.24,-109.75,-69.985,269.33,-96.738,-42.655,259.5,-97.21,-34.383,199.67,-96.42,-39.309,156.59,-73.385,-41.535,139.64,-66.526,-80.522,270.46,-97.021,-107.33,256.85,-93.248,-127.95,205.45,-94.747,-118.22,175.27,-57.262,-114.05,162.38,-45.645,-74.904,270.97,-105.64,-72.585,296.23,-100.2,-73.251,306.2,-102.9
-80.907,196.08,-117.25,-63.822,194.93,-116.29,-62.4,104.51,-97.545,-66.205,17.474,-119.1,-66.205,9.6738,-119.1,-97.991,197.23,-118.2,-112.7,107.46,-102.32,-122.65,19.808,-118.87,-121.61,12.077,-118.78,-79.484,218.8,-115.29,-76.786,251.06,-109.72,-69.872,269.01,-96.504,-42.548,259.15,-96.888,-34.168,199.34,-96.384,-39.621,156.64,-72.775,-42.214,139.88,-65.555,-80.404,270.17,-96.816,-107.32,256.72,-93.263,-128.56,205.58,-95.053,-118.66,176.45,-56.788,-114.21,163.87,-44.928,-74.752,270.74,-105.4,-72.413,295.85,-99.269,-73.131,305.82,-101.95
-80.958,195.96,-117.59,-63.884,194.73,-116.54,-62.205,104.53,-96.788,-66.152,17.597,-118.75,-66.152,9.7969,-118.75,-98.032,197.19,-118.64,-113.16,107.7,-101.55,-123.1,20.205,-118.87,-122,12.482,-118.83,-79.445,218.67,-115.57,-76.703,250.87,-109.71,-69.789,268.67,-96.29,-42.47,258.79,-96.6,-33.93,199,-96.344,-39.986,156.72,-72.125,-42.953,140.22,-64.491,-80.316,269.86,-96.631,-107.35,256.59,-93.301,-129.22,205.73,-95.368,-119.15,177.71,-56.329,-114.46,165.44,-44.245,-74.629,270.5,-105.19,-72.292,295.42,-98.33,-73.051,305.4,-100.98
-81.005,195.82,-117.94,-63.944,194.51,-116.79,-62.011,104.55,-96.004,-66.102,17.734,-118.39,-66.102,9.9343,-118.39,-98.067,197.13,-119.08,-113.66,107.97,-100.73,-123.57,20.651,-118.94,-122.43,12.935,-118.96,-79.405,218.52,-115.84,-76.648,250.68,-109.72,-69.739,268.31,-96.096,-42.426,258.42,-96.369,-33.649,198.66,-96.298,-40.388,156.87,-71.424,-43.738,140.65,-63.352,-80.261,269.53,-96.468,-107.43,256.48,-93.362,-129.94,205.91,-95.69,-119.69,179.05,-55.885,-114.82,167.08,-43.577,-74.537,270.25,-105,-72.25,294.96,-97.386,-73.038,304.94,-99.986
-81.049,195.67,-118.28,-64,194.29,-117.03,-61.822,104.58,-95.202,-66.056,17.885,-118.03,-66.056,10.085,-118.03,-98.097,197.05,-119.53,-114.21,108.26,-99.911,-124.09,21.154,-119.15,-122.9,13.445,-119.23,-79.367,218.35,-116.11,-76.616,250.47,-109.76,-69.718,267.94,-95.923,-42.411,258.04,-96.186,-33.337,198.32,-96.257,-40.837,157.09,-70.672,-44.576,141.19,-62.148,-80.236,269.2,-96.327,-107.55,256.4,-93.443,-130.7,206.13,-96.021,-120.27,180.5,-55.46,-115.25,168.82,-42.932,-74.474,269.99,-104.82,-72.272,294.45,-96.44,-73.078,304.45,-98.963
-81.089,195.51,-118.61,-64.055,194.05,-117.26,-61.646,104.61,-94.388,-66.011,18.048,-117.69,-66.011,10.248,-117.69,-98.124,196.96,-119.96,-114.81,108.56,-99.096,-124.66,21.709,-119.48,-123.41,14.011,-119.64,-79.332,218.18,-116.38,-76.603,250.25,-109.81,-69.725,267.57,-95.778,-42.423,257.65,-96.033,-33.014,197.99,-96.231,-41.348,157.41,-69.873,-45.487,141.86,-60.895,-80.238,268.86,-96.213,-107.71,256.35,-93.545,-131.5,206.4,-96.372,-120.93,182.07,-55.052,-115.75,170.67,-42.332,-74.439,269.72,-104.68,-72.314,293.9,-95.499,-73.131,303.93,-97.917
-81.129,195.33,-118.92,-64.107,193.81,-117.47,-61.487,104.65,-93.57,-65.968,18.224,-117.36,-65.968,10.424,-117.36,-98.15,196.85,-120.37,-115.45,108.86,-98.286,-125.28,22.314,-119.91,-123.94,14.633,-120.13,-79.303,217.99,-116.63,-76.599,250.03,-109.91,-69.748,267.21,-95.674,-42.451,257.27,-95.922,-32.676,197.67,-96.228,-41.913,157.84,-69.035,-46.459,142.68,-59.602,-80.257,268.51,-96.142,-107.89,256.33,-93.683,-132.34,206.71,-96.759,-121.69,183.77,-54.673,-116.31,172.64,-41.799,-74.42,269.45,-104.57,-72.358,293.3,-94.559,-73.184,303.36,-96.848
-81.167,195.14,-119.21,-64.159,193.57,-117.67,-61.352,104.69,-92.755,-65.925,18.411,-117.06,-65.925,10.611,-117.06,-98.175,196.72,-120.75,-116.12,109.16,-97.503,-125.96,22.961,-120.47,-124.47,15.308,-120.74,-79.28,217.8,-116.88,-76.594,249.82,-110.05,-69.774,266.84,-95.624,-42.479,256.9,-95.857,-32.318,197.36,-96.252,-42.516,158.4,-68.167,-47.477,143.66,-58.28,-80.278,268.17,-96.125,-108.07,256.32,-93.875,-133.2,207.06,-97.199,-122.54,185.59,-54.346,-116.93,174.72,-41.343,-74.401,269.17,-104.52,-72.397,292.64,-93.63,-73.236,302.73,-95.769
