0,0,0,-1.6906,2.7366,0.16276,-1.8844,6.3017,0.30506,-1.7006,9.8672,0.45116,-1.4438,13.431,0.49821,0.39476,22.726,0.5067,2.1168,27.324,0.33903,2.5466,33.092,0.27208,0.99107,19.942,1.7009,1.4116,19.888,7.7912,0.26678,8.5267,11.765,3.0361,0.83704,14.307,3.5532,-1.7487,14.765,4.0704,-4.3345,15.223,4.9869,0.01348,13.711,6.1661,-2.3535,14.123,0.92039,19.958,-0.75644,1.7319,19.758,-6.804,1.5314,9.1093,-12.526,7.2698,2.7802,-12.002,5.4759,0.94415,-12.76,3.682,-0.8919,-13.518,7.7996,0.64899,-11.874,6.5769,-1.5834,-12.701,-0.037718,-1.2793,3.577,4.8276,-17.789,5.3875,-6.7322,-30.788,6.4176,-4.0924,-35.977,7.6495,-2.0514,-37.98,8.3729,-0.037718,-0.84626,-3.7034,-4.3132,-17.561,-2.3482,-10.726,-33.699,-0.8895,-5.9359,-37.147,-1.649,-3.2017,-38.11,-2.1955
0,0,0,-1.6906,2.7366,0.16276,-1.8748,6.3022,0.3056,-1.6788,9.867,0.4518,-1.4111,13.43,0.50339,0.45507,22.719,0.52791,2.214,27.304,0.37953,2.6974,33.068,0.33761,1.0429,19.931,1.7175,1.4839,19.852,7.8061,0.39146,8.3196,11.267,3.2074,0.51556,13.372,3.699,-2.0968,13.683,4.1906,-4.7092,13.995,5.0925,-0.31823,12.603,6.2459,-2.7226,12.831,0.97263,19.952,-0.73986,1.795,19.793,-6.7872,1.6713,9.0031,-12.239,7.6576,2.9989,-11.066,6.0254,1.0463,-11.895,4.3933,-0.90624,-12.724,8.2744,0.90386,-10.802,7.2354,-1.4179,-11.635,-0.037718,-1.2793,3.577,5.563,-17.596,4.9521,-5.8468,-30.735,5.8746,-3.0178,-35.868,6.9048,-0.89056,-37.813,7.5349,-0.037718,-0.84626,-3.7034,-4.3571,-17.552,-2.3777,-10.826,-33.669,-0.93219,-6.1626,-37.268,-1.7748,-3.4426,-38.248,-2.3615
0,0,0,-1.6906,2.7366,0.16276,-1.8721,6.302,0.31319,-1.6693,9.8659,0.47155,-1.3945,13.428,0.54377,0.48941,22.713,0.62829,2.2895,27.283,0.51258,2.8334,33.042,0.52354,1.0685,19.917,1.8031,1.5072,19.822,7.8917,0.47486,8.1374,10.819,3.2786,0.2231,12.482,3.7013,-2.4126,12.677,4.1241,-5.0482,12.871,5.0827,-0.64211,11.568,6.1672,-3.0878,11.644,1.0053,19.953,-0.65424,1.8452,19.873,-6.7007,1.71,8.9349,-11.849,7.8493,3.2207,-10.141,6.3367,1.1834,-10.992,4.824,-0.85392,-11.843,8.5216,1.1595,-9.7685,7.6137,-1.225,-10.577,-0.037718,-1.2793,3.577,6.1455,-17.417,4.4935,-4.644,-31.078,5.2858,-1.4723,-36.078,5.8798,0.7971,-37.914,6.308,-0.037718,-0.84626,-3.7034,-4.4227,-17.543,-2.4819,-11.014,-33.617,-1.1147,-6.4378,-37.318,-1.9931,-3.7496,-38.371,-2.6006
0,0,0,-1.6906,2.7366,0.16276,-1.8637,6.303,0.2999,-1.6489,9.8669,0.44043,-1.3578,13.428,0.5033,0.57582,22.703,0.5628,2.4462,27.244,0.41513,3.0616,32.995,0.4123,1.1379,19.908,1.7471,1.58,19.858,7.8359,0.53471,8.1013,10.453,3.2308,0.090482,11.802,3.6031,-2.5592,11.863,3.9754,-5.2089,11.925,4.9691,-0.7707,10.765,6.0007,-3.239,10.683,1.079,19.936,-0.71048,1.9293,19.849,-6.7554,1.656,8.7074,-11.442,7.8665,3.2237,-9.2927,6.3994,1.1263,-10.075,4.9323,-0.97119,-10.857,8.5417,1.194,-8.7795,7.6803,-1.2418,-9.4783,-0.037718,-1.2793,3.577,6.4995,-17.284,4.3654,-3.2219,-31.726,5.1348,0.40103,-36.441,5.372,2.8351,-38.087,5.6357,-0.037718,-0.84626,-3.7034,-4.5616,-17.485,-2.2161,-11.283,-33.468,-0.4771,-6.959,-37.391,-1.6267,-4.3215,-38.461,-2.4018
0,0,0,-1.6906,2.7366,0.16276,-1.8626,6.3026,0.3118,-1.6481,9.8658,0.46954,-1.3503,13.426,0.55322,0.6097,22.695,0.67803,2.5346,27.213,0.56003,3.2113,32.958,0.59078,1.1559,19.891,1.8501,1.5944,19.859,7.9393,0.47911,8.0463,10.26,3.0594,-0.045296,11.323,3.3632,-2.7021,11.212,3.667,-5.3589,11.1,4.725,-0.8844,10.157,5.6856,-3.3674,9.8821,1.1133,19.933,-0.6076,1.9994,19.89,-6.6479,1.5656,8.6128,-10.984,7.7762,3.2618,-8.5227,6.3016,1.1431,-9.23,4.8271,-0.97554,-9.9373,8.415,1.2538,-7.8909,7.5399,-1.205,-8.4838,-0.037718,-1.2793,3.577,6.7971,-17.17,4.0914,-1.3445,-32.57,4.5701,2.7657,-36.873,4.5204,5.382,-38.227,4.6775,-0.037718,-0.84626,-3.7034,-4.6854,-17.457,-2.2958,-11.574,-33.373,-0.59439,-7.3322,-37.385,-1.7454,-4.7191,-38.494,-2.5488
0,0,0,-1.6906,2.7366,0.16276,-1.7642,6.3075,0.26801,-1.3735,9.8574,0.38197,-0.79401,13.383,0.42695,1.9894,22.44,0.48065,4.4188,26.71,0.50712,6.202,32.211,0.38596,2.2648,19.613,1.6913,2.2566,19.226,7.784,0.34735,7.7338,11.017,2.6535,-0.48003,11.707,2.7305,-3.1548,11.763,2.8075,-5.8295,11.82,4.1006,-1.5364,10.431,4.8227,-4.1065,10.24,2.2608,19.629,-0.76711,3.6254,19.845,-6.7138,4.2683,8.8611,-11.725,9.719,2.2916,-11.097,11.43,0.77481,-12.489,13.141,-0.74195,-13.88,9.9957,0.18654,-10.522,11.702,-1.7115,-11.327,-0.037718,-1.2793,3.577,8.398,-16.268,5.4934,4.1427,-33.164,5.1771,9.2027,-36.098,6.2722,12.021,-36.432,7.0783,-0.037718,-0.84626,-3.7034,-4.8868,-17.449,-3.1187,-14.971,-31.613,-1.9594,-10.44,-35.262,-3.2103,-7.7957,-36.395,-3.8638
0,0,0,-1.6906,2.7366,0.16276,-1.7636,6.307,0.2847,-1.3738,9.8564,0.41524,-0.77097,13.378,0.48763,2.0596,22.419,0.61898,4.4265,26.724,0.69862,6.0587,32.272,0.63807,2.3204,19.581,1.8051,2.2883,19.06,7.8879,0.27223,7.5786,11.095,2.4927,-0.66046,11.766,2.5678,-3.3347,11.843,2.6429,-6.009,11.92,3.9677,-1.7261,10.53,4.6934,-4.2975,10.374,2.3162,19.618,-0.65299,3.7215,19.914,-6.5867,4.6976,8.8729,-11.415,10.505,2.6445,-10.55,12.618,1.4239,-11.649,14.731,0.20328,-12.747,11.074,0.6423,-9.8386,13.176,-0.93692,-10.338,-0.037718,-1.2793,3.577,8.2995,-16.35,5.2714,5.7322,-33.577,4.7068,11.064,-35.962,5.8438,13.883,-36.025,6.7097,-0.037718,-0.84626,-3.7034,-4.8491,-17.462,-3.1904,-15.154,-31.471,-2.0762,-10.484,-34.901,-3.4338,-7.8066,-35.933,-4.1177
0,0,0,-1.6906,2.7366,0.16276,-1.7705,6.307,0.27852,-1.3948,9.8587,0.38808,-0.7978,13.382,0.42544,2.0268,22.425,0.47377,4.4364,26.707,0.53322,6.1698,32.224,0.44724,2.2797,19.601,1.695,2.0805,19.067,7.7734,-0.732,7.7398,10.928,0.91491,-0.6177,11.765,0.84557,-3.2905,11.887,0.77622,-5.9632,12.009,2.4284,-1.7791,10.669,3.0308,-4.3862,10.611,2.295,19.61,-0.76339,3.8128,19.844,-6.6721,5.9913,8.7543,-10.966,12.288,3.1681,-9.4156,14.818,2.3737,-9.7799,17.348,1.5792,-10.144,12.806,1.0567,-9.0797,15.136,-0.25902,-9.0238,-0.037718,-1.2793,3.577,8.0054,-16.503,5.3252,6.1938,-33.828,4.8355,11.653,-35.817,6.1208,14.44,-35.622,7.0663,-0.037718,-0.84626,-3.7034,-4.4621,-17.563,-3.0099,-14.181,-31.966,-1.6848,-9.533,-35.382,-3.1486,-6.8713,-36.406,-3.9039
0,0,0,-1.6906,2.7366,0.16276,-1.7808,6.307,0.27224,-1.4222,9.8607,0.3723,-0.82441,13.384,0.38813,1.9936,22.43,0.36846,4.3351,26.749,0.38594,5.9241,32.309,0.25389,2.2559,19.613,1.604,2.0793,19.049,7.6804,-0.61136,7.7093,10.896,1.1834,-0.6279,11.626,1.1794,-3.2991,11.793,1.1755,-5.9703,11.961,2.6547,-1.7757,10.461,3.309,-4.3704,10.407,2.2564,19.607,-0.85441,3.7708,19.828,-6.7645,6.3853,8.6837,-10.655,12.886,3.4553,-8.7394,15.52,2.9832,-8.6836,18.154,2.5111,-8.6278,13.599,1.3772,-8.6281,16.026,0.30157,-8.2876,-0.037718,-1.2793,3.577,7.31,-16.879,5.0546,7.864,-34.293,4.7707,13.608,-35.146,6.0693,16.236,-34.284,7.0948,-0.037718,-0.84626,-3.7034,-4.1143,-17.64,-2.7846,-13.476,-32.271,-1.3802,-8.725,-35.598,-2.7092,-6.0259,-36.555,-3.4181
0,0,0,-1.6906,2.7366,0.16276,-1.7723,6.3065,0.29288,-1.3991,9.8579,0.41902,-0.78411,13.377,0.46739,2.0838,22.408,0.53955,4.4905,26.691,0.57387,6.1871,32.217,0.37387,2.3268,19.578,1.7499,2.125,18.902,7.8142,-0.38265,7.486,10.904,1.4225,-0.86452,11.425,1.4264,-3.5388,11.534,1.4302,-6.213,11.642,2.8237,-1.9854,10.153,3.4722,-4.5779,10.004,2.3349,19.595,-0.70841,3.8985,19.888,-6.6026,7.1267,8.8258,-10.261,13.864,4.0213,-8.0715,16.534,3.9572,-7.8967,19.204,3.8932,-7.722,14.856,2.1347,-7.5282,17.395,1.5139,-6.9522,-0.037718,-1.2793,3.577,7.0444,-17.05,4.3703,9.914,-34.23,3.826,15.672,-34.148,5.3266,18.183,-33.056,6.4232,-0.037718,-0.84626,-3.7034,-4.0987,-17.66,-3.1426,-14.084,-31.907,-2.1475,-9.4649,-35.452,-3.3767,-6.7611,-36.439,-4.0235
