-55.205,196.59,-118.25,-38.056,196.46,-118.12,-41.514,104.41,-111.44,-47.176,17.068,-131.28,-47.176,9.2681,-131.23,-72.354,196.72,-118.37,-71.183,104.45,-114.8,-68.392,17.086,-135.17,-68.398,9.286,-135.1,-55.033,219.42,-117.41,-54.8,252.24,-118.79,-48.757,272.51,-108.94,-21.163,263.44,-109.46,-11.177,203.98,-105.95,-13.556,158.36,-87.943,-14.827,140.87,-82.291,-59.35,272.89,-108.92,-83.907,256.81,-101.41,-95.421,202.63,-102.26,-97.346,157.39,-83.272,-98.586,140.44,-77.808,-54.073,272.45,-117.76,-53.247,298.38,-118.56,-53.43,308.46,-120.91
-55.171,196.58,-118.24,-38.022,196.45,-118.15,-41.496,104.41,-111.43,-47.21,17.072,-131.29,-47.211,9.2725,-131.24,-72.32,196.72,-118.32,-71.165,104.44,-114.76,-68.434,17.088,-135.17,-68.44,9.2887,-135.11,-54.997,219.42,-117.4,-54.749,252.24,-118.79,-48.671,272.5,-108.95,-21.087,263.41,-109.54,-11.111,203.94,-106.05,-13.468,158.32,-88.038,-14.736,140.84,-82.372,-59.264,272.89,-108.91,-83.812,256.82,-101.33,-95.391,202.65,-102.16,-97.299,157.41,-83.185,-98.541,140.46,-77.735,-54.007,272.45,-117.75,-53.2,298.37,-118.58,-53.389,308.45,-120.94
-55.136,196.58,-118.23,-37.986,196.44,-118.18,-41.478,104.41,-111.43,-47.246,17.077,-131.31,-47.246,9.2772,-131.26,-72.285,196.71,-118.27,-71.149,104.44,-114.73,-68.477,17.091,-135.19,-68.483,9.2912,-135.13,-54.96,219.41,-117.39,-54.699,252.23,-118.78,-48.585,272.49,-108.95,-21.01,263.37,-109.61,-11.046,203.9,-106.15,-13.38,158.28,-88.136,-14.646,140.8,-82.457,-59.177,272.88,-108.89,-83.716,256.83,-101.26,-95.36,202.68,-102.06,-97.246,157.43,-83.094,-98.489,140.47,-77.656,-53.942,272.44,-117.75,-53.155,298.37,-118.59,-53.348,308.44,-120.96
-55.099,196.57,-118.22,-37.949,196.44,-118.21,-41.46,104.41,-111.43,-47.282,17.082,-131.32,-47.282,9.2822,-131.27,-72.248,196.71,-118.22,-71.134,104.43,-114.69,-68.523,17.093,-135.2,-68.529,9.2936,-135.14,-54.921,219.41,-117.38,-54.651,252.23,-118.78,-48.499,272.48,-108.96,-20.934,263.34,-109.68,-10.982,203.86,-106.25,-13.292,158.25,-88.237,-14.555,140.77,-82.547,-59.091,272.88,-108.87,-83.619,256.84,-101.18,-95.328,202.7,-101.95,-97.187,157.44,-83.001,-98.43,140.48,-77.572,-53.877,272.43,-117.74,-53.111,298.36,-118.6,-53.309,308.43,-120.98
-55.061,196.57,-118.2,-37.911,196.43,-118.24,-41.442,104.4,-111.42,-47.318,17.087,-131.33,-47.319,9.2871,-131.28,-72.21,196.7,-118.17,-71.119,104.42,-114.66,-68.569,17.095,-135.2,-68.575,9.2953,-135.15,-54.881,219.4,-117.37,-54.604,252.22,-118.77,-48.413,272.47,-108.97,-20.858,263.3,-109.76,-10.92,203.82,-106.36,-13.205,158.21,-88.339,-14.465,140.73,-82.638,-59.005,272.88,-108.86,-83.52,256.85,-101.1,-95.295,202.72,-101.85,-97.123,157.46,-82.903,-98.362,140.5,-77.48,-53.813,272.43,-117.74,-53.069,298.35,-118.61,-53.273,308.42,-121.01
-55.021,196.56,-118.19,-37.871,196.43,-118.27,-41.423,104.4,-111.42,-47.354,17.092,-131.34,-47.355,9.2922,-131.29,-72.17,196.69,-118.12,-71.104,104.42,-114.62,-68.615,17.097,-135.21,-68.62,9.2972,-135.16,-54.839,219.4,-117.36,-54.559,252.21,-118.77,-48.329,272.46,-108.98,-20.783,263.27,-109.84,-10.86,203.79,-106.46,-13.118,158.17,-88.444,-14.374,140.7,-82.735,-58.92,272.87,-108.84,-83.421,256.86,-101.02,-95.257,202.74,-101.74,-97.053,157.47,-82.803,-98.284,140.51,-77.382,-53.75,272.42,-117.74,-53.025,298.35,-118.62,-53.235,308.41,-121.04
-54.979,196.56,-118.18,-37.83,196.42,-118.3,-41.404,104.4,-111.41,-47.391,17.097,-131.36,-47.391,9.2974,-131.3,-72.128,196.69,-118.06,-71.09,104.41,-114.58,-68.661,17.099,-135.22,-68.666,9.2992,-135.17,-54.795,219.39,-117.35,-54.516,252.21,-118.77,-48.245,272.45,-108.99,-20.708,263.24,-109.91,-10.805,203.75,-106.58,-13.036,158.13,-88.553,-14.289,140.66,-82.837,-58.835,272.87,-108.83,-83.32,256.86,-100.94,-95.215,202.76,-101.62,-96.978,157.48,-82.699,-98.195,140.52,-77.278,-53.688,272.41,-117.73,-52.977,298.34,-118.63,-53.195,308.4,-121.06
-54.936,196.55,-118.17,-37.788,196.41,-118.32,-41.385,104.39,-111.4,-47.427,17.103,-131.37,-47.428,9.3028,-131.32,-72.085,196.68,-118.01,-71.077,104.4,-114.55,-68.706,17.101,-135.23,-68.711,9.3014,-135.18,-54.75,219.38,-117.34,-54.475,252.2,-118.76,-48.161,272.43,-109,-20.634,263.2,-109.99,-10.748,203.71,-106.69,-12.949,158.09,-88.665,-14.198,140.62,-82.944,-58.751,272.87,-108.81,-83.219,256.86,-100.86,-95.169,202.77,-101.51,-96.897,157.49,-82.593,-98.096,140.53,-77.169,-53.627,272.41,-117.73,-52.927,298.33,-118.64,-53.153,308.39,-121.09
-54.892,196.54,-118.15,-37.744,196.41,-118.35,-41.365,104.39,-111.39,-47.464,17.108,-131.38,-47.464,9.3086,-131.33,-72.041,196.68,-117.96,-71.063,104.4,-114.51,-68.752,17.104,-135.24,-68.756,9.3039,-135.19,-54.703,219.38,-117.33,-54.435,252.19,-118.76,-48.079,272.42,-109.02,-20.56,263.17,-110.07,-10.694,203.67,-106.81,-12.865,158.05,-88.781,-14.109,140.58,-83.057,-58.667,272.87,-108.8,-83.116,256.86,-100.78,-95.118,202.78,-101.39,-96.809,157.5,-82.484,-97.986,140.54,-77.055,-53.566,272.4,-117.73,-52.875,298.32,-118.65,-53.11,308.37,-121.11
-54.846,196.54,-118.14,-37.699,196.4,-118.38,-41.345,104.39,-111.38,-47.501,17.114,-131.39,-47.501,9.3144,-131.34,-71.994,196.67,-117.9,-71.05,104.39,-114.47,-68.798,17.106,-135.25,-68.802,9.3065,-135.21,-54.655,219.37,-117.31,-54.397,252.19,-118.75,-47.996,272.41,-109.03,-20.487,263.14,-110.15,-10.641,203.63,-106.93,-12.781,158.01,-88.903,-14.018,140.55,-83.178,-58.584,272.86,-108.78,-83.012,256.86,-100.69,-95.063,202.79,-101.26,-96.714,157.51,-82.37,-97.867,140.54,-76.937,-53.507,272.39,-117.73,-52.823,298.32,-118.66,-53.068,308.36,-121.14
-54.799,196.53,-118.13,-37.652,196.39,-118.4,-41.325,104.38,-111.37,-47.539,17.12,-131.4,-47.539,9.3206,-131.35,-71.947,196.66,-117.85,-71.038,104.38,-114.43,-68.844,17.109,-135.26,-68.848,9.3096,-135.22,-54.605,219.36,-117.3,-54.36,252.18,-118.75,-47.914,272.39,-109.04,-20.415,263.11,-110.24,-10.589,203.6,-107.06,-12.697,157.97,-89.031,-13.925,140.5,-83.305,-58.5,272.86,-108.76,-82.906,256.86,-100.6,-95.003,202.8,-101.14,-96.612,157.51,-82.25,-97.739,140.55,-76.811,-53.448,272.38,-117.72,-52.773,298.31,-118.67,-53.028,308.35,-121.16
-54.751,196.52,-118.11,-37.604,196.38,-118.43,-41.308,104.38,-111.35,-47.582,17.127,-131.41,-47.582,9.3267,-131.37,-71.897,196.66,-117.79,-71.029,104.37,-114.39,-68.896,17.113,-135.27,-68.9,9.3132,-135.23,-54.553,219.36,-117.29,-54.323,252.17,-118.74,-47.83,272.38,-109.05,-20.341,263.07,-110.33,-10.539,203.56,-107.19,-12.614,157.93,-89.163,-13.83,140.46,-83.438,-58.415,272.86,-108.75,-82.798,256.86,-100.52,-94.938,202.81,-101.01,-96.505,157.51,-82.126,-97.603,140.55,-76.681,-53.387,272.37,-117.72,-52.722,298.3,-118.68,-52.986,308.34,-121.19
-54.701,196.51,-118.1,-37.555,196.38,-118.46,-41.29,104.38,-111.34,-47.626,17.133,-131.43,-47.626,9.3333,-131.38,-71.847,196.65,-117.74,-71.019,104.37,-114.35,-68.948,17.118,-135.29,-68.951,9.3179,-135.25,-54.5,219.35,-117.28,-54.287,252.16,-118.74,-47.747,272.37,-109.07,-20.268,263.04,-110.42,-10.49,203.52,-107.32,-12.534,157.89,-89.3,-13.736,140.41,-83.576,-58.33,272.85,-108.73,-82.688,256.86,-100.43,-94.869,202.82,-100.88,-96.391,157.52,-81.996,-97.456,140.55,-76.546,-53.327,272.37,-117.72,-52.674,298.29,-118.69,-52.947,308.32,-121.21
-54.65,196.5,-118.08,-37.505,196.37,-118.48,-41.272,104.37,-111.32,-47.671,17.14,-131.44,-47.672,9.3402,-131.39,-71.795,196.64,-117.69,-71.01,104.36,-114.3,-69,17.124,-135.3,-69.004,9.3245,-135.26,-54.446,219.34,-117.27,-54.252,252.16,-118.73,-47.663,272.35,-109.08,-20.195,263,-110.51,-10.445,203.47,-107.45,-12.457,157.84,-89.444,-13.644,140.37,-83.721,-58.245,272.85,-108.72,-82.577,256.85,-100.34,-94.796,202.82,-100.74,-96.273,157.52,-81.863,-97.305,140.55,-76.407,-53.267,272.36,-117.72,-52.627,298.28,-118.7,-52.909,308.31,-121.24
